0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03141075907812829,0.03070586938016916,0.030031287881687626,0.029386352288195985,0.028770429530986207,0.028182915132782448,0.027623232601743812,0.027090832853245775,0.026585193658895723,0.0261058191222642,0.025652239180839313,0.025224009133736815,0.024820709194723088,0.024441944070132268,0.024087342561282584,0.02375655719101998,0.023449263854040073,0.023165161490661768,0.022903971783747843,0.022665438878489604,0.022449329124793943,0.022255430842032208,0.022083554105931096,0.021933530557406274,0.021805213233159725,0.021698476417881918,0.021613215517919844,0.02154934695629168,0.02150680808894853,0.021485557142203127,0.021485573171264944,0.021506856039840497,0.021549426420776858,0.02161332581774594,0.021698616607986283,0.0218053821061385,0.02193372664923003,0.022083775702884226,0.02225567598884854,0.022449595633956237,0.022665724340655957,0.022904273579263473,0.02316547680211037,0.023449589679784603,0.023756890359678838,0.024087679747083222,0.02444228180908079,0.024821043901524897,0.025224337119400243,0.025652556670891336,0.02610612227550465,0.02658547858661405,0.02709109563882233,0.027623469320555857,0.028183121872333544,0.028770602411176453,0.029386487481649723,0.030031381634054537,0.03070591803031456,0.03141075907812829,0
0.06279051952931337,0.06138143757171059,0.06003294209399401,0.05874370915574209,0.057512473239298444,0.05633802598171704,0.055219214963379615,0.05415494255214281,0.0531441648019263,0.05218589040470577,0.05127917969492589,0.050423143705398896,0.04961694327380349,0.04885978819894711,0.048150936446001824,0.04748969339997062,0.04687541116668621,0.04630748792068953,0.0457853672993787,0.045308537842862914,0.044876532478998254,0.0444889280531243,0.044145344902062414,0.04384544647197691,0.043588938979741663,0.04337557111749424,0.04320513380009987,0.043077459955286876,0.042992424356254486,0.04294994349659298,0.04294997550739512,0.04299252011647631,0.04307761864965973,0.04320535407412152,0.04337585108382942,0.043589276227147214,0.04384583807671613,0.04414578744176337,0.04448941762302706,0.04487706471052638,0.04530910792444555,0.04578596999944011,0.04630811761271479,0.04687606185626274,0.04749035875369785,0.04815160982215315,0.04886046267976124,0.04961761169927583,0.050423798708436864,0.05127981373772655,0.0521864958162089,0.05314473381619115,0.05415546734749284,0.055219687702155726,0.056338438850476916,0.05751281848929721,0.058743979143527705,0.06003312932194954,0.06138153472837511,0.06279051952931337,0
0.09410831331851431,0.09199643153165865,0.0899753547048558,0.08804309855315813,0.08619776635376158,0.08443754704550928,0.08276071341333328,0.08116562035592205,0.07965070323498187,0.07821447630453901,0.07685553121880684,0.07557253561721712,0.07436423178528882,0.07322943539007977,0.07216703428903767,0.07117598741113645,0.07025532370925183,0.06940414118279765,0.06862160596971018,0.06790695150693214,0.06725947775861317,0.06667855051130521,0.06616360073549465,0.06571412401287387,0.06532968002881596,0.06500989212957653,0.06475444694380603,0.06456309406801564,0.06443564581569816,0.06437197702986405,0.06437202495881117,0.06443578919500455,0.06456333167700061,0.0647547767544084,0.06501031131593797,0.06533018498064438,0.06571471035253382,0.06616426333875708,0.06667928353167393,0.06726027465513157,0.06790780507535946,0.06862250837694323,0.06940508400440099,0.07025629796994637,0.07117698362808517,0.07216804251775483,0.07323044527278011,0.07436523260148245,0.0755735163363466,0.07685648055471456,0.07821538277154462,0.07965155520534287,0.0811664061184442,0.08276142123289201,0.08443816522323924,0.08619828328766721,0.08804350279889603,0.08997563503643774,0.09199657700182304,0.09410831331851431,0
0.12533323356430426,0.12252063799465304,0.11982897624283062,0.11725560563234572,0.11479800010186592,0.11245374767416971,0.1102205480382189,0.1080962102420702,0.10607865049445289,0.104165890072944,0.10235605333677522,0.10064736584240622,0.09903815256009718,0.09752683618980994,0.09611193557486089,0.09479206421184233,0.09356592885541926,0.09243232821669758,0.0913901517539489,0.09043837855456183,0.0895760763071762,0.08880240036304018,0.08811659288571252,0.0875179820883154,0.08700598155762299,0.08658008966435199,0.08623988905909938,0.08598504625345163,0.08581531128586808,0.08573051747201893,0.08573058123933622,0.08581550204561289,0.08598536238156303,0.0862403278573328,0.0865806473730295,0.08700665337341268,0.08751876218696943,0.08811747444967367,0.08880337561380719,0.0895771365422993,0.09043951418912137,0.09139135236635203,0.09243358259861026,0.09356722506563472,0.09479338963387071,0.09611327697800931,0.09752817979350913,0.09903948410121549,0.10064867064528106,0.10235731638567941,0.10416709608669426,0.10607978400285864,0.10809725566391198,0.11022148976043909,0.1124545701319519,0.11479868785927458,0.11725614346319449,0.11982934921144486,0.12252083153619148,0.12533323356430426,0
0.15643446504023087,0.15292393328979192,0.14956434485887346,0.1463524012820758,0.14328494964713892,0.14035897943585612,0.1375716195061779,0.13492013521265897,0.13240192566253592,0.1300145211048537,0.12775558045018692,0.12562288891862794,0.12361435581383594,0.12172801242106139,0.11996201002717825,0.11831461806087197,0.11678422235124451,0.11536932350320939,0.11406853538815925,0.11288058374849655,0.11180430491472398,0.11083864463389646,0.10998265700833947,0.10923550354364146,0.10859645230502848,0.10806487718132954,0.10764025725584059,0.1073221762834932,0.10711032227383209,0.10700448717940247,0.10700456668924568,0.1071105601272976,0.10732257045558073,0.10764080438217781,0.10806557257406986,0.10859728997501973,0.10923647622877741,0.10998375620798176,0.1108398606492301,0.11180562689488613,0.11288199974229512,0.11407003240117565,0.11537088756005753,0.11678583856273798,0.11831627069583094,0.11996368258858897,0.1217296877262831,0.1236160160785332,0.12562451584409096,0.127757155313688,0.13001602485267474,0.13240333900529033,0.13492143872252116,0.13757279371562403,0.140360004937513,0.1432858071943317,0.14635307188966054,0.1495648099039378,0.15292417461180613,0.15643446504023087,0
0.1873813145857246,0.18317631306906773,0.17915211540164377,0.17530477057886906,0.17163050194368862,0.16812570340258426,0.1647869358107033,0.16161092352269754,0.15859455110602336,0.15573486021361005,0.1530290466129571,0.15047445736887163,0.14806858817720328,0.14580908084707908,0.1436937209292806,0.14172043548854527,0.13988729101770914,0.13819249149174165,0.13663437655985544,0.13521141987400193,0.13392222755219224,0.1327655367752077,0.13174021451538795,0.13084525639630867,0.1300797856822795,0.1294430523967151,0.12893443256854992,0.12855342760598473,0.1282996637969719,0.12817289193596074,0.12817298707654184,0.12829994840974446,0.12855389926785632,0.12893508725375058,0.12944388449582056,0.13008078802873785,0.1308464203003656,0.1317415298052756,0.1327669918454335,0.13392380941873627,0.1352131142362026,0.1366361678687382,0.13819436302451724,0.13988922495814515,0.14172241301288951,0.14369572229739255,0.14581108549840474,0.14807057483120756,0.15047640412952487,0.1530309310768546,0.1557366595812876,0.15859624229601862,0.16161248328789354,0.16478834085648053,0.16812693050629884,0.17163152807498644,0.17530557302034083,0.1791526718693225,0.18317660183226814,0.1873813145857246,0
0.21814324139654256,0.21324792191804715,0.20856308837764886,0.20408414112519158,0.1998066834804295,0.19572651732787918,0.19183963890855596,0.18814223480462372,0.18463067811317585,0.18130152480554584,0.17815151026872666,0.17517754602565108,0.1723767166312571,0.16974627674143014,0.1672836483520781,0.16498641820575558,0.16285233536341376,0.160879308939006,0.159065405994833,0.15740884959566223,0.15590801701980395,0.15456143812547238,0.15336779387090527,0.1523259149868577,0.15143478080022615,0.15069351820769955,0.150101400798472,0.14965784812518826,0.14936242512243136,0.14921484167219545,0.14921495231592363,0.14936275611282337,0.1496583966443091,0.15010216216455297,0.1506944858972613,0.15143594647892802,0.152327268548951,0.15336932348713372,0.15456313029922975,0.15590985665132573,0.15741082005399576,0.15906748919730007,0.1608814854378408,0.1628545844392309,0.16498871796747444,0.1672859758429046,0.16974860805047026,0.17237902701031488,0.1751798100107413,0.1781537018058122,0.18130361737999234,0.18463264488239908,0.1881440487333914,0.19184127290639275,0.19572794438801375,0.1998078768197138,0.20408507432441675,0.20856373552167756,0.21324825773518097,0.21814324139654256,0
0.2486898871648548,0.24310908281957327,0.2377682387676437,0.23266211124699904,0.22778568788761028,0.22313418268954588,0.2187030312254841,0.21448788606315172,0.21048461240337646,0.20668928392964767,0.20309817886528503,0.1997077762345122,0.19651475232392915,0.19351597734106749,0.19070851226689958,0.18808960589935747,0.185656692085097,0.18340738713691984,0.18133948743444164,0.17945096720576426,0.17773997648808043,0.1762048392653059,0.17484405178099738,0.17365628102497874,0.17264036339225738,0.17179530351297265,0.1711202732522758,0.17061461087919688,0.17027782040371042,0.17010957108136618,0.17010969708500404,0.17027819734322777,0.17061523554546407,0.17112114031358638,0.17179640554023745,0.1726416908941365,0.17365782249281175,0.17484579374335357,0.17620676635193788,0.177742071503027,0.17945321120931187,0.181341859833618,0.18340986578415924,0.18565925338468392,0.188092224921223,0.1907111628673153,0.193518632289754,0.19651738343706826,0.19971035451312819,0.20310067463843756,0.20669166700185743,0.2104868522056872,0.21448995180721517,0.2187048920600398,0.2231358078586574,0.2277870468900085,0.23266317399587716,0.23776897575024325,0.24310946525589874,0.2486898871648548,0
0.2789911060392293,0.2727303264414126,0.2667387446708487,0.26101047802280153,0.25553990337839905,0.25032165157087094,0.24535060200358802,0.2406218775148224,0.23613083948439112,0.23187308317757832,0.22784443332195797,0.2240409399129651,0.22045887424428062,0.21709472515930994,0.21394519552024546,0.21100719889140893,0.2082778564337732,0.20575449400776044,0.20343463948161028,0.20131602024280343,0.19939656091021662,0.19767438124487047,0.19614779425731843,0.19481530450990459,0.19367560661230154,0.19272758390891506,0.19197030735692222,0.19140303459388258,0.1910252091940386,0.19083646011259342,0.1908366013174284,0.19102563160789304,0.19140373462047455,0.19197127902132313,0.19272881888578355,0.19367709426525362,0.1948170319418643,0.1961497463716491,0.19767654081704378,0.1993989086697346,0.2013185349650478,0.2034372980892533,0.20575727168133337,0.20828072673095138,0.2110101338745365,0.21394816589159021,0.217097700403506,0.2204618227773874,0.22404382923754323,0.2278472301875369,0.23187575374586755,0.23613334949856668,0.24062419247220043,0.24535268733098284,0.25032347280192063,0.2555414263321323,0.26101166898271044,0.26673957056372716,0.27273075501521893,0.2789911060392293,0
